 -0.437481009E-14 0.860152914E-15-0.495682661E-15-0.946304177E-14 00000
  0.307849892    -0.605278803E-01 0.348805664E-01 0.665902365     10000
  -1.58307579     0.282399377E-01-0.162739058E-01-0.310683956     01000
 -0.170815783E-15-0.729215859     0.290408399    -0.270471837E-15 00100
  0.768074181E-15  1.07556236     -1.79967608     0.922435727E-15 00010
  0.370444083    -0.871265605E-01 0.502086602E-01 0.958529894     00001
 -0.659211914     0.166426552    -0.100878878     -1.43492264     20000
   3.58714826    -0.885130601     0.561092976      9.81210043     11000
  -1.06782132     0.146083143    -0.215328688     -2.76558886     02000
  0.120200921E-01  3.77815934    -0.735702334     0.190327635E-01 10100
 -0.618116730E-01 -1.94825377     0.428979522    -0.978733726E-01 01100
  0.142034437E-02 0.112837763E-03-0.203980993E-02 0.322666555E-02 00200
 -0.540484155E-01 -39.5430202      7.50484066    -0.649106437E-01 10010
  0.277936555      19.1927528     -3.44818332     0.333794071     01010
  0.711671394E-01-0.726190686E-01 0.361383839E-01 0.167274095     00110
  -2.08767373     0.407850003    -0.256267425     -3.50160593     10001
   5.39441174     -1.20305711     0.802316273      14.1381863     01001
  0.200460674E-01  5.43289254     -1.05643070     0.374260895E-01 00101
 -0.420401162     0.383419956    -0.109730705    -0.475443554     00020
 -0.996970340E-01 -57.2123964      10.9264920    -0.168286634     00011
  -1.63920319     0.245856567    -0.160003440     -2.06720663     00002
   3.42196998    -0.794085392     0.482202271      6.76361142     30000
  -31.2698252      7.45987576     -4.55938833     -70.1814327     21000
   80.1475209     -19.9456131      12.2255598      216.449209     12000
  -49.9098636      13.2529130     -7.85471113     -146.131912     03000
 -0.111047594     -16.6254414      3.26478619    -0.193384991     20100
  0.709865226      101.836298     -19.5446638      1.33156249     11100
 -0.715943912     -121.710007      22.7919164     -1.73683477     02100
  0.670979456    -0.458862449E-01 0.945320912E-01  1.91246503     10200
  -3.48078016     0.335709718    -0.418545512     -9.89245376     01200
  0.554577753E-04 -2.39899078     0.451786677     0.878125319E-04 00300
  0.702677880      173.493082     -33.9276951      1.21866431     20010
  -4.22482895     -1051.57798      201.458148     -7.66979616     11010
   3.15346224      1271.27748     -242.315333      7.22593147     02010
  -14.3019554      1.93224403     -2.06796056     -40.1977536     10110
   72.7192602     -10.8269040      9.40220173      205.358516     01110
  0.252937626E-02  76.4093861     -14.5679184     0.410041354E-02 00210
   14.8045804     -2.95953920      1.83714164      25.3712360     20001
  -89.0843011      18.6150084     -11.6220980     -173.685226     11001
   113.360333     -25.8701491      16.0342639      281.455087     02001
 -0.361628874     -41.5035771      8.21142637    -0.613635685     10101
   1.11908088      132.517950     -25.6734171      2.00143781     01101
  0.916258515     0.545621852E-01 0.882175806E-01  2.05117958     00201
   75.3409291     -15.0825184      11.1748975      209.966395     10020
  -382.151073      77.0688361     -52.6621622     -1069.36368     01020
 -0.289093225E-01 -808.874408      155.151609    -0.409969308E-01 00120
   2.30384271      436.164295     -85.9335655      4.00326553     10011
  -6.69171134     -1374.51053      265.271732     -12.0238465     01011
  -19.8433622     0.485284637     -2.04940521     -43.8933410     00111
   21.4794773     -3.74044671      2.38453199      32.7854297     10002
  -65.0347009      11.8850845     -7.60190172     -110.711674     01002
 -0.293293811     -27.0469429      5.36996008    -0.473048873     00102
  0.738087532E-01  2841.04959     -547.156271     0.886422596E-01 00030
   105.855746     -10.9797750      11.6290084      233.257288     00021
   1.88288386      286.531787     -56.7811266      3.17114523     00012
   10.4286326     -1.59732194      1.05073676      14.5425673     00003
  -20.7426328      4.59112483     -2.80222353     -38.8225678     40000
   257.246465     -58.1700477      35.6436818      519.109519     31000
  -1085.47185      252.064883     -155.003424     -2413.28150     22000
   1767.14111     -422.964265      260.695388      4424.91278     13000
  -866.127966      210.586636     -129.943021     -2298.91266     04000
  0.986632738      78.3186046     -15.5299932      1.71676093     30100
  -9.43260281     -722.469914      141.806546     -17.4875348     21100
   26.7311467      1836.85997     -356.154901      54.1177802     12100
  -22.1130084     -1015.86304      196.070240     -49.1851787     03100
  -5.26980775    -0.440013458    -0.522939371     -11.0991740     20200
   38.7432093      2.38247772      3.75947583      88.1132835     11200
  -59.6291593     -1.62097222     -6.37119652     -159.400282     02200
  0.702942399E-01  15.4978933     -3.04990081     0.130860041     10300
 -0.364082963     -60.5862151      11.7808623    -0.676928975     01300
  0.362886271E-02-0.181842331E-01-0.656093877E-02 0.100672988E-01 00400
  -6.70673060     -822.336484      162.359470     -11.6338637     30010
   61.9650019      7518.35907     -1468.57195      114.194308     21010
  -167.455789     -18899.6676      3643.12812     -333.947017     12010
   133.988014      10139.0579     -1940.07276      278.683780     03010
   110.102667     0.894206902      12.0740866      231.587476     20110
  -799.266576      11.9204632     -87.0301631     -1815.88310     11110
   1208.14991     -65.7901586      145.961272      3227.69447     02110
  -1.99109302     -493.180459      96.7450737     -3.64142238     10210
   10.1521406      1876.03820     -362.860030      18.5938156     01210
  0.799077395E-01 0.583810535     0.277512839     0.240509685     00310
  -116.269805      23.3521238     -14.4718875     -199.733776     30001
   1076.23248     -221.875662      137.970253      1992.82758     21001
  -3015.41312      645.978340     -402.354217     -6179.68991     12001
   2443.31018     -554.198582      344.669935      5810.91436     03001
   4.53290016      302.533840     -60.0097070      7.59711583     20101
  -28.2937592     -1888.03378      370.911151     -50.5284513     11101
   39.4029137      2478.76929     -480.422941      77.1100466     02101
  -14.9321762     -2.28793928     -1.08980777     -27.4825550     10201
   55.2335691      6.26251871      4.12505433      107.412832     01201
  0.111448549      18.2821071     -3.60452289     0.218249581     00301
  -567.044239      37.3883497     -67.9750211     -1192.29279     20020
   4089.26829     -377.577281      494.100430      9280.15127     11020
  -6094.92225      851.571654     -824.257167     -16277.0833     02020
   18.0784026      5175.72262     -1011.13182      32.4093117     10120
  -91.6300191     -19289.0426      3710.54994     -164.562855     01120
  -3.77084739     -6.23120429     -4.25540117     -10.7730154     00220
  -30.9587967     -3187.60276      630.068912     -52.2495514     20011
   185.955842      19715.2567     -3858.20219      334.590519     11011
  -245.908870     -25595.5062      4935.41325     -485.028402     02011
   313.478740      22.8848851      26.6428904      576.768464     10111
  -1146.42294     -40.2707031     -100.022913     -2233.48887     01111
  -3.19375226     -590.360410      116.091214     -6.16823731     00211
  -246.006139      45.1456731     -28.4540410     -392.244979     20002
   1515.56434     -286.224930      180.877103      2600.20492     11002
  -2117.10554      418.578282     -264.562784     -4013.84922     02002
   6.94754856      397.928822     -78.8830438      11.1280082     10102
  -21.3672616     -1256.58450      247.052719     -36.5794931     01102
  -10.3745974     -2.27216828    -0.536533350     -17.2313002     00202
  -52.5894181     -17953.0236      3491.11876     -91.7108779     10030
   266.172874      65878.1402     -12599.1720      464.774670     01030
   36.2150076      22.9207140      27.9594003      102.156675     00130
  -1622.87291      8.59273593     -156.776182     -2987.92097     10021
   5905.19296     -257.102457      589.170903      11517.9304     01021
   29.3592742      6278.59344     -1229.95714      56.0555957     00121
  -47.7053401     -4208.05679      832.049287     -77.4707709     10012
   140.717111      13163.2319     -2580.28243      244.975915     01012
   219.158362      29.0429976      14.2807794      363.321407     00112
  -233.126742      39.2866651     -25.2208721     -347.976930     10003
   719.422289     -124.863844      80.3041498      1152.88150     01003
   3.55290304      178.079366     -35.2424547      5.42194710     00103
  -100.974201     -9.10001888     -65.7479748     -283.227165     00040
  -86.6852211     -22056.0102      4301.46384     -163.254139     00031
  -1141.54053     -55.6943311     -89.0599892     -1890.98999     00022
  -24.5494033     -1890.84236      373.669188     -38.1643255     00013
  -83.5019967      12.9698406     -8.49227667     -117.440893     00004
   138.673135     -29.9336583      18.3266720      253.481059     50000
  -2169.31769      476.384057     -292.436408     -4187.30258     41000
   12698.8643     -2846.83061      1751.87230      26173.7348     32000
  -34102.3777      7833.90057     -4830.56832     -76045.6548     23000
   40890.4912     -9650.34129      5958.67337      99766.5046     14000
  -16961.8149      4093.36045     -2529.83923     -44378.1739     05000
  -8.53143053     -459.296563      91.0231716     -14.8095262     40100
   108.039222      5783.80486     -1138.41505      197.076885     31100
  -474.096158     -24760.3742      4831.38832     -920.646434     22100
   833.770896      40768.2545     -7867.36769      1750.50087     13100
  -477.918603     -20210.5292      3847.29148     -1101.62427     04100
   43.7209396      6.85897326      3.29067361      85.4008510     30200
  -454.098977     -60.8881902     -35.4983274     -943.434243     21200
   1432.64303      147.595902      120.161864      3253.29578     12200
  -1304.90866     -81.1331970     -121.455200     -3393.66908     03200
  -1.14904706     -121.972292      24.1638252     -2.09481707     20300
   8.80421929      897.717401     -175.978824      16.5536031     11300
  -14.8402470     -1439.31991      277.848372     -29.6669138     02300
   1.56093489     0.668209327     0.126922717      3.96325343     10400
  -8.14490452     -3.00537242    -0.454243894     -20.6222100     01400
  0.346952536E-03 -1.12349293     0.204878658     0.639965796E-03 00500
   59.4273484      4840.75431     -956.207040      102.935744     40010
  -732.418116     -60622.4380      11891.9440     -1333.07336     31010
   3100.26957      258096.599     -50187.1115      6005.30127     22010
  -5193.67961     -423240.300      81405.2607     -10854.0419     13010
   2777.43516      210506.052     -40007.4783      6323.97352     04010
  -910.283495     -76.1971642     -79.5772079     -1780.16886     30110
   9386.96940      573.962470      850.810106      19526.2453     21110
  -29382.6744     -889.127174     -2843.51574     -66802.5065     12110
   26527.6750     -242.622313      2818.78617      69064.1138     03110
   32.3239580      3864.73508     -764.054953      58.7117354     20210
  -243.639836     -28114.3367      5499.52568     -456.991036     11210
   399.944104      44532.5637     -8577.52254      799.987423     02210
  -69.1011397     -23.2069869     -6.18708036     -174.691526     10310
   354.017751      101.064603      23.2982725      896.766679     01310
  0.677972250E-02  70.0327390     -13.2958491     0.130710709E-01 00410
   958.482646     -192.694175      119.345583      1647.84645     40001
  -11958.0750      2449.64041     -1520.83069     -21697.2963     31001
   52364.8668     -10990.6043      6835.59511      101501.194     22001
  -93585.1732      20261.8894     -12611.8341     -196803.104     13001
   56107.9596     -12611.8355      7845.24221      130422.748     04001
  -50.6945329     -2386.45603      472.620110     -84.8941117     30101
   476.846394      22577.5042     -4443.50174      838.835773     21101
  -1382.82352     -64879.5101      12666.8280     -2589.16919     12101
   1206.40607      54161.0744     -10460.3093      2444.84992     03101
   182.109774      37.3167799      10.5605795      326.441070     20201
  -1259.59498     -219.756197     -79.0927332     -2386.36799     11201
   1993.84673      270.881426      140.260914      4103.44497     02201
  -3.51584504     -304.748571      60.4301319     -6.27570097     10301
   13.2539324      1140.71389     -224.158353      24.1422658     01301
   1.99496250      1.27332874     0.650693712E-01  4.67192021     00401
   4673.17017      56.4028712      463.603109      9155.91064     30020
  -48044.5799      566.226880     -4946.80441     -100088.645     21020
   149804.788     -6550.97355      16439.6240      341041.400     12020
  -134583.883      11093.7465     -16102.4512     -350981.596     03020
  -294.554741     -40483.6108      7984.09036     -533.072328     20120
   2187.17589      292033.501     -56991.6999      4089.53088     11120
  -3488.35620     -458413.101      88098.9171     -6975.20792     02120
   1121.78911      284.792915      109.172767      2830.20579     10220
  -5678.89593     -1187.01421     -427.550646     -14399.4735     01220
 -0.464960261     -1649.83165      316.947083    -0.858669580     00320
   354.835729      25202.7736     -4977.92825      595.710051     30011
  -3246.01332     -237105.025      46536.2402     -5728.95360     21011
   9081.66840      677327.598     -131857.748      17071.1401     12011
  -7561.05856     -562544.941      108324.744     -15373.1890     03011
  -3800.77651     -488.232272     -270.015628     -6822.36758     20111
   26106.8843      2588.47328      1981.54394      49552.2468     11111
  -40985.5615     -2534.56644     -3428.16173     -84574.7646     02111
   99.4558964      9708.90268     -1921.54500      177.126746     10211
  -368.405534     -35927.7312      7046.58483     -670.664773     01211
  -89.0077184     -46.6970177     -4.04570838     -206.737188     00311
   2667.43954     -501.572357      314.483327      4339.62121     30002
  -24915.2362      4779.00054     -3002.57958     -42748.2870     21002
   72623.6583     -14310.7908      9000.83680      133105.886     12002
  -64810.9165      13243.9954     -8325.36568     -128991.922     03002
  -113.072680     -4724.94468      934.617582     -182.274731     20102
   703.961839      29865.0970     -5874.14862      1192.73101     11102
  -1013.55554     -43156.8033      8426.08446     -1829.16402     02102
   252.971411      62.8717471      10.9308557      421.999984     10202
  -878.445019     -185.382580     -43.4494762     -1539.12197     01202
  -2.65881859     -192.246895      38.0986127     -4.59063465     00302
   869.714585      140418.449     -27621.5510      1567.11896     20030
  -6352.70165     -1007249.18      196098.998     -11825.3692     11030
   9771.64180      1571415.83     -301352.475      19511.6345     02030
  -7950.60141     -1419.59728     -833.460008     -20060.9123     10130
   39984.2988      5478.70823      3374.18806      101555.047     01130
   6.53096325      18633.9895     -3586.87610      11.8341157     00230
   19564.1210      1052.48723      1636.55496      35187.7183     20021
  -134011.447     -3224.04372     -11901.1566     -254833.363     11021
   209491.410     -2773.92020      20308.5571      433277.419     02021
  -911.984207     -102226.821      20186.0008     -1622.27571     10121
   3323.40908      375164.852     -73423.0482      6047.54008     01121
   1452.99329      618.912415      82.9359414      3362.98842     00221
   795.036958      50003.5174     -9871.21072      1289.27388     20012
  -4810.81288     -314266.399      61683.9141     -8213.09093     11012
   6680.98888      451288.694     -87916.0798      12166.6197     02012
  -5295.13991     -893.421422     -302.145928     -8842.02352     10112
   18265.3619      2433.03630      1153.45792      32058.0970     01112
   75.6803968      6160.13165     -1218.74646      130.468760     00212
   3738.05456     -659.506227      418.896032      5782.34511     20003
  -23265.7287      4190.01655     -2665.86640     -37921.6377     11003
   33890.5039     -6283.48698      3999.03867      59001.4365     02003
  -112.288711     -4219.91178      833.406688     -174.123149     10103
   347.892579      13381.0240     -2629.25962      567.411301     01103
   117.116017      33.9899152      3.52539523      183.875187     00203
   20832.3484      2239.26039      2336.48681      52676.2678     10040
  -104580.001     -7073.73633     -9752.47800     -266278.483     01040
  -36.1123310     -101936.757      19584.7053     -64.2205317     00140
   2712.24898      356340.702     -70192.2076      4820.99111     10031
  -9705.30159     -1300414.30      253937.484     -17652.5108     01031
  -10337.3564     -3481.90557     -702.206030     -23933.2276     00131
   27339.5957      2487.99020      1924.80294      45729.8570     10022
  -94083.8414     -5252.76970     -7205.24954     -165402.712     01022
  -698.583419     -65209.4534      12874.8077     -1204.60424     00122
   792.991583      44757.6205     -8828.09393      1240.16565     10013
  -2386.49698     -141102.556      27687.4824     -3935.49994     01013
  -2459.62887     -508.587202     -110.018932     -3863.02680     00113
   2638.56495     -437.803152      281.887798      3895.57210     10004
  -8219.02670      1392.28938     -897.684937     -12770.9547     01004
  -41.9132409     -1432.32353      282.345074     -62.5331350     00104
   70.3861340      217652.523     -41664.4336      122.824244     00050
   27153.2684      6888.25509      2125.29311      63091.5726     00041
   2092.94539      228475.804     -45010.0145      3614.10058     00032
   12741.9998      1602.27390      749.037803      20035.5892     00023
   297.308805      15227.8171     -3000.23467      448.161481     00014
   750.617395     -117.321004      76.6221999      1060.95384     00005
 ------------------------------------------------------------------------------
