 -0.427214549E-14 0.834082946E-15-0.480659250E-15-0.917623091E-14 00000
  0.300625513    -0.586933694E-01 0.338233878E-01 0.645719846     10000
  -1.54592542     0.188062173E-01-0.108375101E-01-0.206898119     01000
 -0.164616787E-15-0.735530498     0.291433846    -0.259617681E-15 00100
  0.749616169E-15  1.14300836     -1.81244874     0.898377218E-15 00010
  0.359312276    -0.850819429E-01 0.490304029E-01 0.936035869     00001
 -0.609179332     0.155037238    -0.940847498E-01 -1.33389660     20000
   3.22041791    -0.799845127     0.509575355      8.99778106     11000
 -0.503760874     0.837311178E-02-0.129885771     -1.24607565     02000
  0.115838766E-01  3.64703582    -0.709738786     0.182689702E-01 10100
 -0.595684946E-01 -1.35687517     0.313777617    -0.939456704E-01 01100
  0.138701285E-02 0.670856879E-04-0.206031399E-02 0.313354832E-02 00200
 -0.527495484E-01 -38.1762031      7.23876538    -0.632176766E-01 10010
  0.271257309      12.9370227     -2.25130631     0.325088221     01010
  0.694970450E-01-0.715385159E-01 0.361856403E-01 0.162608405     00110
  -1.94124614     0.379444188    -0.239048308     -3.24665841     10001
   4.86438957     -1.09860680     0.737759309      13.1449726     01001
  0.192775719E-01  5.28114358     -1.02626597     0.360678768E-01 00101
 -0.410535519     0.380082401    -0.109495351    -0.447882216     00020
 -0.968963367E-01 -55.6379217      10.6185162    -0.164242445     00011
  -1.53393751     0.228043657    -0.148977091     -1.90338517     00002
   3.03171257    -0.709073679     0.430885759      6.02066388     30000
  -27.2101182      6.55809319     -4.01164884     -61.9349237     21000
   67.3144951     -17.0126406      10.4311300      187.744766     12000
  -38.2319776      10.4631609     -6.13684277     -115.610967     03000
 -0.101794071     -15.5541163      3.05123556    -0.176908463     20100
  0.638169552      93.7475316     -17.9480807      1.20135140     11100
 -0.591882073     -107.982352      20.1229112     -1.50281289     02100
  0.640113025    -0.441390822E-01 0.909470661E-01  1.83443875     10200
  -3.32100487     0.326826813    -0.399925046     -9.48915289     01200
  0.534451832E-04 -2.36921122     0.445715498     0.842885757E-04 00300
  0.648797631      162.339601     -31.7196695      1.12323041     20010
  -3.81469989     -967.705977      185.010443     -6.94032064     11010
   2.46900755      1130.21939     -215.038246      5.99805348     02010
  -13.6311948      1.84528732     -1.98520410     -38.5318902     10110
   69.3062204     -10.4017638      8.97868445      196.849792     01110
  0.243452687E-02  75.4563909     -14.3731183     0.393165471E-02 00210
   13.1528987     -2.63431359      1.63806464      22.4933083     20001
  -77.6878529      16.3306758     -10.2133162     -152.633488     11001
   95.3840124     -22.1506176      13.7237864      245.201065     02001
 -0.332910434     -38.7916747      7.66984281    -0.563293428     10101
   1.01036548      122.270601     -23.6422810      1.80795417     01101
  0.874449037     0.540437679E-01 0.844212850E-01  1.95548965     00201
   71.8091402     -14.3876009      10.7163813      201.278362     10020
  -364.212801      73.6507574     -50.3140031     -1025.05380     01020
